seq,court,courtCode,title,rocYear,adYear,caseWord,caseNum,caseType,docType,rocDate,adDate,reason,size,judgmentId
1055,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 6 號民事判決,107,2018,民營上,6,民事,判決,108.07.18,2019-07-18,營業秘密損害賠償,,"IPCV,107,民營上,6,20190718,1"
1056,智慧財產法院,IPC,智慧財產法院 108 年度 民營訴 字第 5 號民事裁定,108,2019,民營訴,5,民事,裁定,108.07.11,2019-07-11,營業秘密排除侵害等,,"IPCV,108,民營訴,5,20190711,1"
1057,智慧財產法院,IPC,智慧財產法院 107 年度 重附民上 字第 2 號刑事判決,107,2018,重附民上,2,刑事,判決,108.07.11,2019-07-11,違反營業秘密法,,"IPCM,107,重附民上,2,20190711,2"
1058,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 4 號刑事判決,107,2018,刑智上訴,4,刑事,判決,108.07.11,2019-07-11,違反營業秘密法,,"IPCM,107,刑智上訴,4,20190711,3"
1059,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 4 號民事裁定,107,2018,民營訴,4,民事,裁定,108.07.09,2019-07-09,營業秘密排除侵害,,"IPCV,107,民營訴,4,20190709,5"
1060,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 4 號民事判決,107,2018,民營訴,4,民事,判決,108.07.09,2019-07-09,營業秘密排除侵害,,"IPCV,107,民營訴,4,20190709,4"
1061,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 4 號民事裁定,107,2018,民營訴,4,民事,裁定,108.07.04,2019-07-04,營業秘密排除侵害,,"IPCV,107,民營訴,4,20190704,3"
1062,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 4 號民事判決,107,2018,民營上,4,民事,判決,108.07.04,2019-07-04,營業秘密損害賠償等,,"IPCV,107,民營上,4,20190704,1"
1063,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 40 號刑事判決,106,2017,刑智上訴,40,刑事,判決,108.07.03,2019-07-03,違反營業秘密法等,,"IPCM,106,刑智上訴,40,20190703,1"
1064,智慧財產法院,IPC,智慧財產法院 108 年度 刑智抗 字第 10 號刑事裁定,108,2019,刑智抗,10,刑事,裁定,108.06.28,2019-06-28,違反營業秘密法等,,"IPCM,108,刑智抗,10,20190628,1"
1065,智慧財產法院,IPC,智慧財產法院 108 年度 民營訴 字第 3 號民事裁定,108,2019,民營訴,3,民事,裁定,108.06.05,2019-06-05,營業秘密損害賠償等,,"IPCV,108,民營訴,3,20190605,1"
1066,智慧財產法院,IPC,智慧財產法院 107 年度 重附民上 字第 2 號刑事裁定,107,2018,重附民上,2,刑事,裁定,108.05.24,2019-05-24,違反營業秘密法,,"IPCM,107,重附民上,2,20190524,1"
1067,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 4 號刑事裁定,107,2018,刑智上訴,4,刑事,裁定,108.05.24,2019-05-24,違反營業秘密法,,"IPCM,107,刑智上訴,4,20190524,2"
1068,智慧財產法院,IPC,智慧財產法院 108 年度 刑智上訴 字第 1 號刑事判決,108,2019,刑智上訴,1,刑事,判決,108.05.16,2019-05-16,違反營業秘密法等,,"IPCM,108,刑智上訴,1,20190516,1"
1069,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 7 號民事裁定,107,2018,民營訴,7,民事,裁定,108.05.09,2019-05-09,營業秘密損害賠償等,,"IPCV,107,民營訴,7,20190509,2"
1070,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 39 號刑事判決,106,2017,刑智上訴,39,刑事,判決,108.04.30,2019-04-30,違反營業秘密法等,,"IPCM,106,刑智上訴,39,20190430,1"
1071,智慧財產法院,IPC,智慧財產法院 108 年度 民營訴 字第 2 號民事裁定,108,2019,民營訴,2,民事,裁定,108.04.15,2019-04-15,營業秘密排除侵害,,"IPCV,108,民營訴,2,20190415,1"
1072,智慧財產法院,IPC,智慧財產法院 108 年度 刑智上訴 字第 3 號刑事判決,108,2019,刑智上訴,3,刑事,判決,108.04.11,2019-04-11,違反營業秘密法等,,"IPCM,108,刑智上訴,3,20190411,1"
1073,智慧財產法院,IPC,智慧財產法院 108 年度 民營抗 字第 2 號民事裁定,108,2019,民營抗,2,民事,裁定,108.04.09,2019-04-09,營業秘密損害賠償,,"IPCV,108,民營抗,2,20190409,1"
1074,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 2 號民事裁定,107,2018,民營上,2,民事,裁定,108.04.01,2019-04-01,營業秘密損害賠償等,,"IPCV,107,民營上,2,20190401,3"
1075,智慧財產法院,IPC,智慧財產法院 108 年度 刑智上訴 字第 5 號刑事判決,108,2019,刑智上訴,5,刑事,判決,108.03.25,2019-03-25,違反營業秘密法,,"IPCM,108,刑智上訴,5,20190325,1"
1076,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 5 號民事判決,107,2018,民營上,5,民事,判決,108.03.14,2019-03-14,營業秘密排除侵害等,,"IPCV,107,民營上,5,20190314,1"
1077,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 13 號刑事判決,107,2018,刑智上訴,13,刑事,判決,108.02.27,2019-02-27,違反營業秘密法,,"IPCM,107,刑智上訴,13,20190227,2"
1078,智慧財產法院,IPC,智慧財產法院 106 年度 民營上 字第 3 號民事判決,106,2017,民營上,3,民事,判決,108.02.27,2019-02-27,營業秘密損害賠償等,,"IPCV,106,民營上,3,20190227,3"
1079,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 4 號民事裁定,107,2018,民營訴,4,民事,裁定,108.02.26,2019-02-26,營業秘密排除侵害,,"IPCV,107,民營訴,4,20190226,1"
1080,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 3 號民事裁定,107,2018,民營上,3,民事,裁定,108.02.25,2019-02-25,營業秘密損害賠償等,,"IPCV,107,民營上,3,20190225,1"
1081,智慧財產法院,IPC,智慧財產法院 108 年度 民營訴 字第 1 號民事裁定,108,2019,民營訴,1,民事,裁定,108.02.15,2019-02-15,營業秘密排除侵害等,,"IPCV,108,民營訴,1,20190215,2"
1082,智慧財產法院,IPC,智慧財產法院 107 年度 重附民上 字第 6 號刑事判決,107,2018,重附民上,6,刑事,判決,108.01.31,2019-01-31,違反營業秘密法,,"IPCM,107,重附民上,6,20190131,1"
1083,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 19 號刑事判決,107,2018,刑智上訴,19,刑事,判決,108.01.31,2019-01-31,違反營業秘密法,,"IPCM,107,刑智上訴,19,20190131,1"
1084,智慧財產法院,IPC,智慧財產法院 108 年度 民營訴 字第 1 號民事裁定,108,2019,民營訴,1,民事,裁定,108.01.30,2019-01-30,營業秘密排除侵害等,,"IPCV,108,民營訴,1,20190130,1"
1085,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 2 號民事裁定,107,2018,民營上,2,民事,裁定,108.01.24,2019-01-24,營業秘密損害賠償等,,"IPCV,107,民營上,2,20190124,2"
1086,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 2 號民事判決,107,2018,民營上,2,民事,判決,108.01.24,2019-01-24,營業秘密損害賠償等,,"IPCV,107,民營上,2,20190124,1"
1087,智慧財產法院,IPC,智慧財產法院 105 年度 民營上 字第 4 號民事裁定,105,2016,民營上,4,民事,裁定,108.01.11,2019-01-11,營業秘密損害賠償等,,"IPCV,105,民營上,4,20190111,3"
1088,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 12 號民事裁定,107,2018,民營訴,12,民事,裁定,108.01.10,2019-01-10,營業秘密損害賠償等,,"IPCV,107,民營訴,12,20190110,1"
1089,智慧財產法院,IPC,智慧財產法院 107 年度 刑智抗 字第 23 號刑事裁定,107,2018,刑智抗,23,刑事,裁定,108.01.03,2019-01-03,違反營業秘密法等,,"IPCM,107,刑智抗,23,20190103,1"
1090,智慧財產法院,IPC,智慧財產法院 107 年度 刑智抗 字第 22 號刑事裁定,107,2018,刑智抗,22,刑事,裁定,108.01.03,2019-01-03,違反營業秘密法等,,"IPCM,107,刑智抗,22,20190103,1"
1091,智慧財產法院,IPC,智慧財產法院 107 年度 刑智抗 字第 21 號刑事裁定,107,2018,刑智抗,21,刑事,裁定,108.01.03,2019-01-03,違反營業秘密法等,,"IPCM,107,刑智抗,21,20190103,1"
1092,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 5 號民事判決,107,2018,民營訴,5,民事,判決,107.12.27,2018-12-27,營業秘密損害賠償,,"IPCV,107,民營訴,5,20181227,1"
1093,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 24 號刑事判決,107,2018,刑智上訴,24,刑事,判決,107.10.18,2018-10-18,違反營業秘密法,,"IPCM,107,刑智上訴,24,20181018,1"
1094,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 8 號民事裁定,107,2018,民營訴,8,民事,裁定,107.10.12,2018-10-12,營業秘密損害賠償等,,"IPCV,107,民營訴,8,20181012,2"
1095,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 20 號刑事判決,107,2018,刑智上訴,20,刑事,判決,107.10.11,2018-10-11,違反營業秘密法等,,"IPCM,107,刑智上訴,20,20181011,1"
1096,智慧財產法院,IPC,智慧財產法院 106 年度 民營訴 字第 9 號民事判決,106,2017,民營訴,9,民事,判決,107.10.11,2018-10-11,營業秘密損害賠償,,"IPCV,106,民營訴,9,20181011,1"
1097,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 8 號民事裁定,107,2018,民營訴,8,民事,裁定,107.09.21,2018-09-21,營業秘密損害賠償等,,"IPCV,107,民營訴,8,20180921,1"
1098,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 7 號民事裁定,107,2018,民營訴,7,民事,裁定,107.09.20,2018-09-20,營業秘密損害賠償等,,"IPCV,107,民營訴,7,20180920,1"
1099,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 23 號刑事判決,107,2018,刑智上訴,23,刑事,判決,107.09.20,2018-09-20,違反營業秘密法,,"IPCM,107,刑智上訴,23,20180920,1"
1100,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 5 號刑事判決,107,2018,刑智上訴,5,刑事,判決,107.09.20,2018-09-20,違反營業秘密法等,,"IPCM,107,刑智上訴,5,20180920,1"
1101,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 18 號刑事判決,107,2018,刑智上訴,18,刑事,判決,107.09.11,2018-09-11,違反營業秘密法等,,"IPCM,107,刑智上訴,18,20180911,1"
1102,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 14 號刑事判決,107,2018,刑智上訴,14,刑事,判決,107.08.30,2018-08-30,違反營業秘密法,,"IPCM,107,刑智上訴,14,20180830,1"
1103,智慧財產法院,IPC,智慧財產法院 107 年度 民營上 字第 1 號民事裁定,107,2018,民營上,1,民事,裁定,107.07.30,2018-07-30,營業秘密損害賠償等,,"IPCV,107,民營上,1,20180730,1"
1104,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 4 號刑事裁定,107,2018,刑智上訴,4,刑事,裁定,107.06.20,2018-06-20,違反營業秘密法,,"IPCM,107,刑智上訴,4,20180620,1"
1105,智慧財產法院,IPC,智慧財產法院 106 年度 民營上更(一) 字第 2 號民事判決,106,2017,民營上更(一),2,民事,判決,107.06.14,2018-06-14,營業秘密損害賠償等,,"IPCV,106,民營上更(一),2,20180614,1"
1106,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 2 號民事判決,107,2018,民營訴,2,民事,判決,107.05.01,2018-05-01,營業秘密損害賠償等,,"IPCV,107,民營訴,2,20180501,2"
1107,智慧財產法院,IPC,智慧財產法院 105 年度 民營訴 字第 5 號民事裁定,105,2016,民營訴,5,民事,裁定,107.04.30,2018-04-30,營業秘密損害賠償等,,"IPCV,105,民營訴,5,20180430,2"
1108,智慧財產法院,IPC,智慧財產法院 106 年度 附民上 字第 21 號刑事裁定,106,2017,附民上,21,刑事,裁定,107.04.30,2018-04-30,違反營業秘密法等,,"IPCM,106,附民上,21,20180430,2"
1109,智慧財產法院,IPC,智慧財產法院 106 年度 民營上 字第 3 號民事裁定,106,2017,民營上,3,民事,裁定,107.04.27,2018-04-27,營業秘密損害賠償等,,"IPCV,106,民營上,3,20180427,2"
1110,智慧財產法院,IPC,智慧財產法院 107 年度 刑智上訴 字第 13 號刑事裁定,107,2018,刑智上訴,13,刑事,裁定,107.04.11,2018-04-11,違反營業秘密法,,"IPCM,107,刑智上訴,13,20180411,1"
1111,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 16 號刑事判決,106,2017,刑智上訴,16,刑事,判決,107.03.31,2018-03-31,違反營業秘密法等,,"IPCM,106,刑智上訴,16,20180331,1"
1112,智慧財產法院,IPC,智慧財產法院 107 年度 民營訴 字第 2 號民事裁定,107,2018,民營訴,2,民事,裁定,107.03.30,2018-03-30,營業秘密損害賠償等,,"IPCV,107,民營訴,2,20180330,1"
1113,智慧財產法院,IPC,智慧財產法院 105 年度 民營訴 字第 5 號民事判決,105,2016,民營訴,5,民事,判決,107.03.20,2018-03-20,營業秘密損害賠償等,,"IPCV,105,民營訴,5,20180320,1"
1114,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 30 號刑事判決,106,2017,刑智上訴,30,刑事,判決,107.03.14,2018-03-14,違反營業秘密法等,,"IPCM,106,刑智上訴,30,20180314,1"
1115,智慧財產法院,IPC,智慧財產法院 106 年度 民營上更(一) 字第 1 號民事判決,106,2017,民營上更(一),1,民事,判決,107.02.27,2018-02-27,營業秘密損害賠償等,,"IPCV,106,民營上更(一),1,20180227,3"
1116,智慧財產法院,IPC,智慧財產法院 106 年度 附民上 字第 21 號刑事判決,106,2017,附民上,21,刑事,判決,107.02.22,2018-02-22,違反營業秘密法等,,"IPCM,106,附民上,21,20180222,1"
1117,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 38 號刑事判決,106,2017,刑智上訴,38,刑事,判決,107.02.22,2018-02-22,違反營業秘密法等,,"IPCM,106,刑智上訴,38,20180222,1"
1118,智慧財產法院,IPC,智慧財產法院 106 年度 民營上 字第 3 號民事裁定,106,2017,民營上,3,民事,裁定,107.01.22,2018-01-22,營業秘密損害賠償等,,"IPCV,106,民營上,3,20180122,1"
1119,智慧財產法院,IPC,智慧財產法院 102 年度 民營訴 字第 6 號民事裁定,102,2013,民營訴,6,民事,裁定,107.01.17,2018-01-17,營業秘密損害賠償等,,"IPCV,102,民營訴,6,20180117,9"
1120,智慧財產法院,IPC,智慧財產法院 105 年度 刑智上訴 字第 35 號刑事判決,105,2016,刑智上訴,35,刑事,判決,107.01.17,2018-01-17,違反營業秘密法等,,"IPCM,105,刑智上訴,35,20180117,2"
1121,智慧財產法院,IPC,智慧財產法院 106 年度 民營上 字第 2 號民事裁定,106,2017,民營上,2,民事,裁定,106.12.25,2017-12-25,營業秘密損害賠償等,,"IPCV,106,民營上,2,20171225,1"
1122,智慧財產法院,IPC,智慧財產法院 106 年度 刑智抗 字第 18 號刑事裁定,106,2017,刑智抗,18,刑事,裁定,106.12.25,2017-12-25,違反營業秘密法等,,"IPCM,106,刑智抗,18,20171225,1"
1123,智慧財產法院,IPC,智慧財產法院 102 年度 民營訴 字第 6 號民事裁定,102,2013,民營訴,6,民事,裁定,106.12.06,2017-12-06,營業秘密損害賠償等,,"IPCV,102,民營訴,6,20171206,8"
1124,智慧財產法院,IPC,智慧財產法院 102 年度 民營訴 字第 6 號民事判決,102,2013,民營訴,6,民事,判決,106.12.06,2017-12-06,營業秘密損害賠償等,,"IPCV,102,民營訴,6,20171206,7"
1125,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 29 號刑事裁定,106,2017,刑智上訴,29,刑事,裁定,106.11.22,2017-11-22,違反營業秘密法,,"IPCM,106,刑智上訴,29,20171122,2"
1126,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 17 號刑事裁定,106,2017,刑智上訴,17,刑事,裁定,106.11.20,2017-11-20,違反營業秘密法等,,"IPCM,106,刑智上訴,17,20171120,2"
1127,智慧財產法院,IPC,智慧財產法院 105 年度 民營上更(一) 字第 1 號民事判決,105,2016,民營上更(一),1,民事,判決,106.11.16,2017-11-16,營業秘密損害賠償,,"IPCV,105,民營上更(一),1,20171116,1"
1128,智慧財產法院,IPC,智慧財產法院 106 年度 民營抗 字第 1 號民事裁定,106,2017,民營抗,1,民事,裁定,106.10.31,2017-10-31,營業秘密損害賠償,,"IPCV,106,民營抗,1,20171031,1"
1129,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 29 號刑事判決,106,2017,刑智上訴,29,刑事,判決,106.10.12,2017-10-12,違反營業秘密法,,"IPCM,106,刑智上訴,29,20171012,1"
1130,智慧財產法院,IPC,智慧財產法院 106 年度 刑智上訴 字第 17 號刑事判決,106,2017,刑智上訴,17,刑事,判決,106.10.05,2017-10-05,違反營業秘密法等,,"IPCM,106,刑智上訴,17,20171005,1"
1131,智慧財產法院,IPC,智慧財產法院 106 年度 民營上 字第 1 號民事判決,106,2017,民營上,1,民事,判決,106.10.05,2017-10-05,營業秘密損害賠償等,,"IPCV,106,民營上,1,20171005,1"
1132,智慧財產法院,IPC,智慧財產法院 106 年度 重附民上 字第 3 號刑事裁定,106,2017,重附民上,3,刑事,裁定,106.09.29,2017-09-29,違反營業秘密法等,,"IPCM,106,重附民上,3,20170929,3"
1133,智慧財產法院,IPC,智慧財產法院 106 年度 重附民上 字第 3 號刑事判決,106,2017,重附民上,3,刑事,判決,106.09.29,2017-09-29,違反營業秘密法等,,"IPCM,106,重附民上,3,20170929,2"
1134,智慧財產法院,IPC,智慧財產法院 106 年度 民營訴 字第 7 號民事裁定,106,2017,民營訴,7,民事,裁定,106.09.04,2017-09-04,營業秘密損害賠償等,,"IPCV,106,民營訴,7,20170904,1"
1135,智慧財產法院,IPC,智慧財產法院 106 年度 民營訴 字第 4 號民事裁定,106,2017,民營訴,4,民事,裁定,106.08.31,2017-08-31,營業秘密損害賠償等,,"IPCV,106,民營訴,4,20170831,1"
1136,智慧財產法院,IPC,智慧財產法院 106 年度 民營訴 字第 2 號民事裁定,106,2017,民營訴,2,民事,裁定,106.08.10,2017-08-10,營業秘密損害賠償,,"IPCV,106,民營訴,2,20170810,1"
1137,智慧財產法院,IPC,智慧財產法院 106 年度 民營訴 字第 6 號民事裁定,106,2017,民營訴,6,民事,裁定,106.08.04,2017-08-04,營業秘密損害賠償,,"IPCV,106,民營訴,6,20170804,1"
1138,智慧財產法院,IPC,智慧財產法院 105 年度 刑智上訴 字第 35 號刑事裁定,105,2016,刑智上訴,35,刑事,裁定,106.07.28,2017-07-28,違反營業秘密法等,,"IPCM,105,刑智上訴,35,20170728,1"
1139,智慧財產法院,IPC,智慧財產法院 105 年度 民營訴 字第 8 號民事裁定,105,2016,民營訴,8,民事,裁定,106.07.21,2017-07-21,營業秘密損害賠償等,,"IPCV,105,民營訴,8,20170721,4"
1140,智慧財產法院,IPC,智慧財產法院 106 年度 重附民上 字第 3 號刑事裁定,106,2017,重附民上,3,刑事,裁定,106.07.19,2017-07-19,違反營業秘密法等,,"IPCM,106,重附民上,3,20170719,1"
